金ケ崎町,,,1,名詞,固有名詞,地域,一般,*,*,金ケ崎町,カネガサキチョウ,カネガサキチョウ
金山町,,,1,名詞,固有名詞,地域,一般,*,*,金山町,カネヤママチ,カネヤママチ
金武町,,,1,名詞,固有名詞,地域,一般,*,*,金武町,キンチョウ,キンチョウ
金沢区,,,1,名詞,固有名詞,地域,一般,*,*,金沢区,カナザワク,カナザワク
金沢市,,,1,名詞,固有名詞,地域,一般,*,*,金沢市,カナザワシ,カナザワシ
釜石市,,,1,名詞,固有名詞,地域,一般,*,*,釜石市,カマイシシ,カマイシシ
釧路市,,,1,名詞,固有名詞,地域,一般,*,*,釧路市,クシロシ,クシロシ
釧路町,,,1,名詞,固有名詞,地域,一般,*,*,釧路町,クシロチョウ,クシロチョウ
釧路郡,,,1,名詞,固有名詞,地域,一般,*,*,釧路郡,クシログン,クシログン
鈴鹿市,,,1,名詞,固有名詞,地域,一般,*,*,鈴鹿市,スズカシ,スズカシ
鉾田市,,,1,名詞,固有名詞,地域,一般,*,*,鉾田市,ホコタシ,ホコタシ
銚子市,,,1,名詞,固有名詞,地域,一般,*,*,銚子市,チョウシシ,チョウシシ
鋸南町,,,1,名詞,固有名詞,地域,一般,*,*,鋸南町,キョナンマチ,キョナンマチ
錦江町,,,1,名詞,固有名詞,地域,一般,*,*,錦江町,キンコウチョウ,キンコウチョウ
錦町,,,1,名詞,固有名詞,地域,一般,*,*,錦町,ニシキマチ,ニシキマチ
鎌ケ谷市,,,1,名詞,固有名詞,地域,一般,*,*,鎌ケ谷市,カマガヤシ,カマガヤシ
鎌倉市,,,1,名詞,固有名詞,地域,一般,*,*,鎌倉市,カマクラシ,カマクラシ
鏡石町,,,1,名詞,固有名詞,地域,一般,*,*,鏡石町,カガミイシマチ,カガミイシマチ
鏡野町,,,1,名詞,固有名詞,地域,一般,*,*,鏡野町,カガミノチョウ,カガミノチョウ
長万部町,,,1,名詞,固有名詞,地域,一般,*,*,長万部町,オシャマンベチョウ,オシャマンベチョウ
長与町,,,1,名詞,固有名詞,地域,一般,*,*,長与町,ナガヨチョウ,ナガヨチョウ
長久手市,,,1,名詞,固有名詞,地域,一般,*,*,長久手市,ナガクテシ,ナガクテシ
長井市,,,1,名詞,固有名詞,地域,一般,*,*,長井市,ナガイシ,ナガイシ
長南町,,,1,名詞,固有名詞,地域,一般,*,*,長南町,チョウナンマチ,チョウナンマチ
長和町,,,1,名詞,固有名詞,地域,一般,*,*,長和町,ナガワマチ,ナガワマチ
長岡京市,,,1,名詞,固有名詞,地域,一般,*,*,長岡京市,ナガオカキョウシ,ナガオカキョウシ
長岡市,,,1,名詞,固有名詞,地域,一般,*,*,長岡市,ナガオカシ,ナガオカシ
長岡郡,,,1,名詞,固有名詞,地域,一般,*,*,長岡郡,ナガオカグン,ナガオカグン
長島町,,,1,名詞,固有名詞,地域,一般,*,*,長島町,ナガシマチョウ,ナガシマチョウ
長崎市,,,1,名詞,固有名詞,地域,一般,*,*,長崎市,ナガサキシ,ナガサキシ
長崎県,,,1,名詞,固有名詞,地域,一般,*,*,長崎県,ナガサキケン,ナガサキケン
長柄町,,,1,名詞,固有名詞,地域,一般,*,*,長柄町,ナガラマチ,ナガラマチ
長沼町,,,1,名詞,固有名詞,地域,一般,*,*,長沼町,ナガヌマチョウ,ナガヌマチョウ
長泉町,,,1,名詞,固有名詞,地域,一般,*,*,長泉町,ナガイズミチョウ,ナガイズミチョウ
長洲町,,,1,名詞,固有名詞,地域,一般,*,*,長洲町,ナガスマチ,ナガスマチ
長浜市,,,1,名詞,固有名詞,地域,一般,*,*,長浜市,ナガハマシ,ナガハマシ
長瀞町,,,1,名詞,固有名詞,地域,一般,*,*,長瀞町,ナガトロマチ,ナガトロマチ
長生村,,,1,名詞,固有名詞,地域,一般,*,*,長生村,チョウセイムラ,チョウセイムラ
長生郡,,,1,名詞,固有名詞,地域,一般,*,*,長生郡,チョウセイグン,チョウセイグン
長田区,,,1,名詞,固有名詞,地域,一般,*,*,長田区,ナガタク,ナガタク
長野原町,,,1,名詞,固有名詞,地域,一般,*,*,長野原町,ナガノハラマチ,ナガノハラマチ
長野市,,,1,名詞,固有名詞,地域,一般,*,*,長野市,ナガノシ,ナガノシ
長野県,,,1,名詞,固有名詞,地域,一般,*,*,長野県,ナガノケン,ナガノケン
長門市,,,1,名詞,固有名詞,地域,一般,*,*,長門市,ナガトシ,ナガトシ
門司区,,,1,名詞,固有名詞,地域,一般,*,*,門司区,モジク,モジク
門川町,,,1,名詞,固有名詞,地域,一般,*,*,門川町,カドガワチョウ,カドガワチョウ
門真市,,,1,名詞,固有名詞,地域,一般,*,*,門真市,カドマシ,カドマシ
開成町,,,1,名詞,固有名詞,地域,一般,*,*,開成町,カイセイマチ,カイセイマチ
関ケ原町,,,1,名詞,固有名詞,地域,一般,*,*,関ケ原町,セキガハラチョウ,セキガハラチョウ
関川村,,,1,名詞,固有名詞,地域,一般,*,*,関川村,セキカワムラ,セキカワムラ
関市,,,1,名詞,固有名詞,地域,一般,*,*,関市,セキシ,セキシ
阪南市,,,1,名詞,固有名詞,地域,一般,*,*,阪南市,ハンナンシ,ハンナンシ
防府市,,,1,名詞,固有名詞,地域,一般,*,*,防府市,ホウフシ,ホウフシ
阿久根市,,,1,名詞,固有名詞,地域,一般,*,*,阿久根市,アクネシ,アクネシ
阿久比町,,,1,名詞,固有名詞,地域,一般,*,*,阿久比町,アグイチョウ,アグイチョウ
阿倍野区,,,1,名詞,固有名詞,地域,一般,*,*,阿倍野区,アベノク,アベノク
阿南市,,,1,名詞,固有名詞,地域,一般,*,*,阿南市,アナンシ,アナンシ
阿南町,,,1,名詞,固有名詞,地域,一般,*,*,阿南町,アナンチョウ,アナンチョウ
阿寒郡,,,1,名詞,固有名詞,地域,一般,*,*,阿寒郡,アカングン,アカングン
阿智村,,,1,名詞,固有名詞,地域,一般,*,*,阿智村,アチムラ,アチムラ
阿武町,,,1,名詞,固有名詞,地域,一般,*,*,阿武町,アブチョウ,アブチョウ
阿武郡,,,1,名詞,固有名詞,地域,一般,*,*,阿武郡,アブグン,アブグン
阿波市,,,1,名詞,固有名詞,地域,一般,*,*,阿波市,アワシ,アワシ
阿蘇市,,,1,名詞,固有名詞,地域,一般,*,*,阿蘇市,アソシ,アソシ
阿蘇郡,,,1,名詞,固有名詞,地域,一般,*,*,阿蘇郡,アソグン,アソグン
阿見町,,,1,名詞,固有名詞,地域,一般,*,*,阿見町,アミマチ,アミマチ
阿賀町,,,1,名詞,固有名詞,地域,一般,*,*,阿賀町,アガマチ,アガマチ
阿賀野市,,,1,名詞,固有名詞,地域,一般,*,*,阿賀野市,アガノシ,アガノシ
陸別町,,,1,名詞,固有名詞,地域,一般,*,*,陸別町,リクベツチョウ,リクベツチョウ
陸前高田市,,,1,名詞,固有名詞,地域,一般,*,*,陸前高田市,リクゼンタカタシ,リクゼンタカタシ
階上町,,,1,名詞,固有名詞,地域,一般,*,*,階上町,サンノヘグンハシカミチョウ,サンノヘグンハシカミチョウ
隠岐の島町,,,1,名詞,固有名詞,地域,一般,*,*,隠岐の島町,オキノシマチョウ,オキノシマチョウ
隠岐郡,,,1,名詞,固有名詞,地域,一般,*,*,隠岐郡,オキグン,オキグン
雄勝郡,,,1,名詞,固有名詞,地域,一般,*,*,雄勝郡,オガチグン,オガチグン
雄武町,,,1,名詞,固有名詞,地域,一般,*,*,雄武町,オウムチョウ,オウムチョウ
雨竜町,,,1,名詞,固有名詞,地域,一般,*,*,雨竜町,ウリュウチョウ,ウリュウチョウ
雨竜郡,,,1,名詞,固有名詞,地域,一般,*,*,雨竜郡,ウリュウグン,ウリュウグン
雨龍町,,,1,名詞,固有名詞,地域,一般,*,*,雨龍町,ウリュウチョウ,ウリュウチョウ
雨龍郡,,,1,名詞,固有名詞,地域,一般,*,*,雨龍郡,ウリュウグン,ウリュウグン
雨龍町,,,1,名詞,固有名詞,地域,一般,*,*,雨龍町,ウリュウチョウ,ウリュウチョウ
雨龍郡,,,1,名詞,固有名詞,地域,一般,*,*,雨龍郡,ウリュウグン,ウリュウグン
雫石町,,,1,名詞,固有名詞,地域,一般,*,*,雫石町,シズクイシチョウ,シズクイシチョウ
雲仙市,,,1,名詞,固有名詞,地域,一般,*,*,雲仙市,ウンゼンシ,ウンゼンシ
雲南市,,,1,名詞,固有名詞,地域,一般,*,*,雲南市,ウンナンシ,ウンナンシ
霧島市,,,1,名詞,固有名詞,地域,一般,*,*,霧島市,キリシマシ,キリシマシ
青が島村,,,1,名詞,固有名詞,地域,一般,*,*,青が島村,アオガシマムラ,青ヶ島村
青ガ島村,,,1,名詞,固有名詞,地域,一般,*,*,青ガ島村,アオガシマムラ,青ヶ島村
青ケ島村,,,1,名詞,固有名詞,地域,一般,*,*,青ケ島村,アオガシマムラ,青ヶ島村
青ヶ島村,,,1,名詞,固有名詞,地域,一般,*,*,青ヶ島村,アオガシマムラ,青ヶ島村
青木村,,,1,名詞,固有名詞,地域,一般,*,*,青木村,アオキムラ,アオキムラ
青梅市,,,1,名詞,固有名詞,地域,一般,*,*,青梅市,オウメシ,オウメシ
青森市,,,1,名詞,固有名詞,地域,一般,*,*,青森市,アオモリシ,アオモリシ
青森県,,,1,名詞,固有名詞,地域,一般,*,*,青森県,アオモリケン,アオモリケン
青葉区,,,1,名詞,固有名詞,地域,一般,*,*,青葉区,アオバク,アオバク
静岡市,,,1,名詞,固有名詞,地域,一般,*,*,静岡市,シズオカシ,シズオカシ
静岡県,,,1,名詞,固有名詞,地域,一般,*,*,静岡県,シズオカケン,シズオカケン
鞍手町,,,1,名詞,固有名詞,地域,一般,*,*,鞍手町,クラテマチ,クラテマチ
鞍手郡,,,1,名詞,固有名詞,地域,一般,*,*,鞍手郡,クラテグン,クラテグン
韮崎市,,,1,名詞,固有名詞,地域,一般,*,*,韮崎市,ニラサキシ,ニラサキシ
音威子府村,,,1,名詞,固有名詞,地域,一般,*,*,音威子府村,オトイネップムラ,オトイネップムラ
音更町,,,1,名詞,固有名詞,地域,一般,*,*,音更町,オトフケチョウ,オトフケチョウ
須坂市,,,1,名詞,固有名詞,地域,一般,*,*,須坂市,スザカシ,スザカシ
須崎市,,,1,名詞,固有名詞,地域,一般,*,*,須崎市,スサキシ,スサキシ
須惠町,,,1,名詞,固有名詞,地域,一般,*,*,須惠町,スエマチ,スエマチ
須磨区,,,1,名詞,固有名詞,地域,一般,*,*,須磨区,スマク,スマク
須賀川市,,,1,名詞,固有名詞,地域,一般,*,*,須賀川市,スカガワシ,スカガワシ
額田郡,,,1,名詞,固有名詞,地域,一般,*,*,額田郡,ヌカタグン,ヌカタグン
風間浦村,,,1,名詞,固有名詞,地域,一般,*,*,風間浦村,カザマウラムラ,カザマウラムラ
飛島村,,,1,名詞,固有名詞,地域,一般,*,*,飛島村,トビシマムラ,トビシマムラ
飛騨市,,,1,名詞,固有名詞,地域,一般,*,*,飛騨市,ヒダシ,ヒダシ
飯南町,,,1,名詞,固有名詞,地域,一般,*,*,飯南町,イイナンチョウ,イイナンチョウ
飯塚市,,,1,名詞,固有名詞,地域,一般,*,*,飯塚市,イイヅカシ,イイヅカシ
飯山市,,,1,名詞,固有名詞,地域,一般,*,*,飯山市,イイヤマシ,イイヤマシ
飯島町,,,1,名詞,固有名詞,地域,一般,*,*,飯島町,イイジママチ,イイジママチ
飯田市,,,1,名詞,固有名詞,地域,一般,*,*,飯田市,イイダシ,イイダシ
飯石郡,,,1,名詞,固有名詞,地域,一般,*,*,飯石郡,イイシグン,イイシグン
飯綱町,,,1,名詞,固有名詞,地域,一般,*,*,飯綱町,イイヅナマチ,イイヅナマチ
飯能市,,,1,名詞,固有名詞,地域,一般,*,*,飯能市,ハンノウシ,ハンノウシ
飯舘村,,,1,名詞,固有名詞,地域,一般,*,*,飯舘村,イイタテムラ,イイタテムラ
飯豊町,,,1,名詞,固有名詞,地域,一般,*,*,飯豊町,イイデマチ,イイデマチ
飽海郡,,,1,名詞,固有名詞,地域,一般,*,*,飽海郡,アクミグン,アクミグン
養父市,,,1,名詞,固有名詞,地域,一般,*,*,養父市,ヤブシ,ヤブシ
養老町,,,1,名詞,固有名詞,地域,一般,*,*,養老町,ヨウロウチョウ,ヨウロウチョウ
養老郡,,,1,名詞,固有名詞,地域,一般,*,*,養老郡,ヨウロウグン,ヨウロウグン
館山市,,,1,名詞,固有名詞,地域,一般,*,*,館山市,タテヤマシ,タテヤマシ
館林市,,,1,名詞,固有名詞,地域,一般,*,*,館林市,タテバヤシシ,タテバヤシシ
香南市,,,1,名詞,固有名詞,地域,一般,*,*,香南市,コウナンシ,コウナンシ
香取市,,,1,名詞,固有名詞,地域,一般,*,*,香取市,カトリシ,カトリシ
香取郡,,,1,名詞,固有名詞,地域,一般,*,*,香取郡,カトリグン,カトリグン
香川県,,,1,名詞,固有名詞,地域,一般,*,*,香川県,カガワケン,カガワケン
香川郡,,,1,名詞,固有名詞,地域,一般,*,*,香川郡,カガワグン,カガワグン
香春町,,,1,名詞,固有名詞,地域,一般,*,*,香春町,カワラマチ,カワラマチ
香美市,,,1,名詞,固有名詞,地域,一般,*,*,香美市,カミシ,カミシ
香美町,,,1,名詞,固有名詞,地域,一般,*,*,香美町,カミチョウ,カミチョウ
香芝市,,,1,名詞,固有名詞,地域,一般,*,*,香芝市,カシバシ,カシバシ
馬路村,,,1,名詞,固有名詞,地域,一般,*,*,馬路村,ウマジムラ,ウマジムラ
駒が根市,,,1,名詞,固有名詞,地域,一般,*,*,駒が根市,コマガネシ,駒ヶ根市
駒ガ根市,,,1,名詞,固有名詞,地域,一般,*,*,駒ガ根市,コマガネシ,駒ヶ根市
駒ケ根市,,,1,名詞,固有名詞,地域,一般,*,*,駒ケ根市,コマガネシ,駒ヶ根市
駒ヶ根市,,,1,名詞,固有名詞,地域,一般,*,*,駒ヶ根市,コマガネシ,駒ヶ根市
駿東郡,,,1,名詞,固有名詞,地域,一般,*,*,駿東郡,スントウグン,スントウグン
駿河区,,,1,名詞,固有名詞,地域,一般,*,*,駿河区,スルガク,スルガク
高千穂町,,,1,名詞,固有名詞,地域,一般,*,*,高千穂町,タカチホチョウ,タカチホチョウ
高原町,,,1,名詞,固有名詞,地域,一般,*,*,高原町,タカハルチョウ,タカハルチョウ
高取町,,,1,名詞,固有名詞,地域,一般,*,*,高取町,タカトリチョウ,タカトリチョウ
高山市,,,1,名詞,固有名詞,地域,一般,*,*,高山市,タカヤマシ,タカヤマシ
高山村,,,1,名詞,固有名詞,地域,一般,*,*,高山村,タカヤマムラ,タカヤマムラ
高岡市,,,1,名詞,固有名詞,地域,一般,*,*,高岡市,タカオカシ,タカオカシ
高岡郡,,,1,名詞,固有名詞,地域,一般,*,*,高岡郡,タカオカグン,タカオカグン
高島市,,,1,名詞,固有名詞,地域,一般,*,*,高島市,タカシマシ,タカシマシ
高崎市,,,1,名詞,固有名詞,地域,一般,*,*,高崎市,タカサキシ,タカサキシ
高市郡,,,1,名詞,固有名詞,地域,一般,*,*,高市郡,タカイチグン,タカイチグン
高座郡,,,1,名詞,固有名詞,地域,一般,*,*,高座郡,コウザグン,コウザグン
高松市,,,1,名詞,固有名詞,地域,一般,*,*,高松市,タカマツシ,タカマツシ
高根沢町,,,1,名詞,固有名詞,地域,一般,*,*,高根沢町,タカネザワマチ,タカネザワマチ
高梁市,,,1,名詞,固有名詞,地域,一般,*,*,高梁市,タカハシシ,タカハシシ
高森町,,,1,名詞,固有名詞,地域,一般,*,*,高森町,タカモリマチ,タカモリマチ
高槻市,,,1,名詞,固有名詞,地域,一般,*,*,高槻市,タカツキシ,タカツキシ
高津区,,,1,名詞,固有名詞,地域,一般,*,*,高津区,タカツク,タカツク
高浜市,,,1,名詞,固有名詞,地域,一般,*,*,高浜市,タカハマシ,タカハマシ
高浜町,,,1,名詞,固有名詞,地域,一般,*,*,高浜町,タカハマチョウ,タカハマチョウ
高畠町,,,1,名詞,固有名詞,地域,一般,*,*,高畠町,タカハタマチ,タカハタマチ
高知市,,,1,名詞,固有名詞,地域,一般,*,*,高知市,コウチシ,コウチシ
高知県,,,1,名詞,固有名詞,地域,一般,*,*,高知県,コウチケン,コウチケン
高石市,,,1,名詞,固有名詞,地域,一般,*,*,高石市,タカイシシ,タカイシシ
高砂市,,,1,名詞,固有名詞,地域,一般,*,*,高砂市,タカサゴシ,タカサゴシ
高萩市,,,1,名詞,固有名詞,地域,一般,*,*,高萩市,タカハギシ,タカハギシ
高野町,,,1,名詞,固有名詞,地域,一般,*,*,高野町,コウヤチョウ,コウヤチョウ
高鍋町,,,1,名詞,固有名詞,地域,一般,*,*,高鍋町,タカナベチョウ,タカナベチョウ
鬼北町,,,1,名詞,固有名詞,地域,一般,*,*,鬼北町,キホクチョウ,キホクチョウ
魚沼市,,,1,名詞,固有名詞,地域,一般,*,*,魚沼市,ウオヌマシ,ウオヌマシ
魚津市,,,1,名詞,固有名詞,地域,一般,*,*,魚津市,ウオヅシ,ウオヅシ
鮫川村,,,1,名詞,固有名詞,地域,一般,*,*,鮫川村,サメガワムラ,サメガワムラ
鮭川村,,,1,名詞,固有名詞,地域,一般,*,*,鮭川村,サケガワムラ,サケガワムラ
鯖江市,,,1,名詞,固有名詞,地域,一般,*,*,鯖江市,サバエシ,サバエシ
鰺が沢町,,,1,名詞,固有名詞,地域,一般,*,*,鰺が沢町,アジガサワマチ,鰺ヶ沢町
鰺ガ沢町,,,1,名詞,固有名詞,地域,一般,*,*,鰺ガ沢町,アジガサワマチ,鰺ヶ沢町
鰺ケ沢町,,,1,名詞,固有名詞,地域,一般,*,*,鰺ケ沢町,アジガサワマチ,鰺ヶ沢町
鰺ヶ沢町,,,1,名詞,固有名詞,地域,一般,*,*,鰺ヶ沢町,アジガサワマチ,鰺ヶ沢町
鳥取市,,,1,名詞,固有名詞,地域,一般,*,*,鳥取市,トットリシ,トットリシ
鳥取県,,,1,名詞,固有名詞,地域,一般,*,*,鳥取県,トットリケン,トットリケン
鳥栖市,,,1,名詞,固有名詞,地域,一般,*,*,鳥栖市,トスシ,トスシ
鳥羽市,,,1,名詞,固有名詞,地域,一般,*,*,鳥羽市,トバシ,トバシ
鳩山町,,,1,名詞,固有名詞,地域,一般,*,*,鳩山町,ハトヤママチ,ハトヤママチ
鳳珠郡,,,1,名詞,固有名詞,地域,一般,*,*,鳳珠郡,ホウスグン,ホウスグン
鳴沢村,,,1,名詞,固有名詞,地域,一般,*,*,鳴沢村,ナルサワムラ,ナルサワムラ
鳴門市,,,1,名詞,固有名詞,地域,一般,*,*,鳴門市,ナルトシ,ナルトシ
鴨川市,,,1,名詞,固有名詞,地域,一般,*,*,鴨川市,カモガワシ,カモガワシ
鴻巣市,,,1,名詞,固有名詞,地域,一般,*,*,鴻巣市,コウノスシ,コウノスシ
鶴が島市,,,1,名詞,固有名詞,地域,一般,*,*,鶴が島市,ツルガシマシ,鶴ヶ島市
鶴ガ島市,,,1,名詞,固有名詞,地域,一般,*,*,鶴ガ島市,ツルガシマシ,鶴ヶ島市
鶴ケ島市,,,1,名詞,固有名詞,地域,一般,*,*,鶴ケ島市,ツルガシマシ,鶴ヶ島市
鶴ヶ島市,,,1,名詞,固有名詞,地域,一般,*,*,鶴ヶ島市,ツルガシマシ,鶴ヶ島市
鶴居村,,,1,名詞,固有名詞,地域,一般,*,*,鶴居村,ツルイムラ,ツルイムラ
鶴岡市,,,1,名詞,固有名詞,地域,一般,*,*,鶴岡市,ツルオカシ,ツルオカシ
鶴田町,,,1,名詞,固有名詞,地域,一般,*,*,鶴田町,ツルタマチ,ツルタマチ
鶴見区,,,1,名詞,固有名詞,地域,一般,*,*,鶴見区,ツルミク,ツルミク
鷹栖町,,,1,名詞,固有名詞,地域,一般,*,*,鷹栖町,タカスチョウ,タカスチョウ
鹿児島市,,,1,名詞,固有名詞,地域,一般,*,*,鹿児島市,カゴシマシ,カゴシマシ
鹿児島県,,,1,名詞,固有名詞,地域,一般,*,*,鹿児島県,カゴシマケン,カゴシマケン
鹿児島郡,,,1,名詞,固有名詞,地域,一般,*,*,鹿児島郡,カゴシマグン,カゴシマグン
鹿屋市,,,1,名詞,固有名詞,地域,一般,*,*,鹿屋市,カノヤシ,カノヤシ
鹿島市,,,1,名詞,固有名詞,地域,一般,*,*,鹿島市,カシマシ,カシマシ
鹿島郡,,,1,名詞,固有名詞,地域,一般,*,*,鹿島郡,カシマグン,カシマグン
鹿嶋市,,,1,名詞,固有名詞,地域,一般,*,*,鹿嶋市,カシマシ,カシマシ
鹿沼市,,,1,名詞,固有名詞,地域,一般,*,*,鹿沼市,カヌマシ,カヌマシ
鹿角市,,,1,名詞,固有名詞,地域,一般,*,*,鹿角市,カヅノシ,カヅノシ
鹿角郡,,,1,名詞,固有名詞,地域,一般,*,*,鹿角郡,カヅノグン,カヅノグン
鹿足郡,,,1,名詞,固有名詞,地域,一般,*,*,鹿足郡,カノアシグン,カノアシグン
鹿追町,,,1,名詞,固有名詞,地域,一般,*,*,鹿追町,シカオイチョウ,シカオイチョウ
鹿部町,,,1,名詞,固有名詞,地域,一般,*,*,鹿部町,シカベチョウ,シカベチョウ
麻生区,,,1,名詞,固有名詞,地域,一般,*,*,麻生区,アサオク,アサオク
麻績村,,,1,名詞,固有名詞,地域,一般,*,*,麻績村,オミムラ,オミムラ
黒川郡,,,1,名詞,固有名詞,地域,一般,*,*,黒川郡,クロカワグン,クロカワグン
黒松内町,,,1,名詞,固有名詞,地域,一般,*,*,黒松内町,クロマツナイチョウ,クロマツナイチョウ
黒滝村,,,1,名詞,固有名詞,地域,一般,*,*,黒滝村,クロタキムラ,クロタキムラ
黒潮町,,,1,名詞,固有名詞,地域,一般,*,*,黒潮町,クロシオチョウ,クロシオチョウ
黒石市,,,1,名詞,固有名詞,地域,一般,*,*,黒石市,クロイシシ,クロイシシ
黒部市,,,1,名詞,固有名詞,地域,一般,*,*,黒部市,クロベシ,クロベシ
龍が崎市,,,1,名詞,固有名詞,地域,一般,*,*,龍が崎市,リュウガサキシ,龍ケ崎市
龍ガ崎市,,,1,名詞,固有名詞,地域,一般,*,*,龍ガ崎市,リュウガサキシ,龍ケ崎市
龍ケ崎市,,,1,名詞,固有名詞,地域,一般,*,*,龍ケ崎市,リュウガサキシ,龍ケ崎市
龍ヶ崎市,,,1,名詞,固有名詞,地域,一般,*,*,龍ヶ崎市,リュウガサキシ,龍ケ崎市
龍王町,,,1,名詞,固有名詞,地域,一般,*,*,龍王町,リュウオウチョウ,リュウオウチョウ
龍郷町,,,1,名詞,固有名詞,地域,一般,*,*,龍郷町,タツゴウチョウ,タツゴウチョウ
龍が崎市,,,1,名詞,固有名詞,地域,一般,*,*,龍が崎市,リュウガサキシ,龍ケ崎市
龍ガ崎市,,,1,名詞,固有名詞,地域,一般,*,*,龍ガ崎市,リュウガサキシ,龍ケ崎市
龍ケ崎市,,,1,名詞,固有名詞,地域,一般,*,*,龍ケ崎市,リュウガサキシ,龍ケ崎市
龍ヶ崎市,,,1,名詞,固有名詞,地域,一般,*,*,龍ヶ崎市,リュウガサキシ,龍ケ崎市
龍王町,,,1,名詞,固有名詞,地域,一般,*,*,龍王町,リュウオウチョウ,龍王町
龍郷町,,,1,名詞,固有名詞,地域,一般,*,*,龍郷町,タツゴウチョウ,龍郷町
MEGURO-KU,,,1,名詞,固有名詞,地域,一般,*,*,MEGURO-KU,メグロク,目黒区
MEGUROKU,,,1,名詞,固有名詞,地域,一般,*,*,MEGUROKU,メグロク,目黒区
MEGUROWARD,,,1,名詞,固有名詞,地域,一般,*,*,MEGUROWARD,メグロク,目黒区
Meguro-Ku,,,1,名詞,固有名詞,地域,一般,*,*,Meguro-Ku,メグロク,目黒区
MeguroKu,,,1,名詞,固有名詞,地域,一般,*,*,MeguroKu,メグロク,目黒区
MeguroWard,,,1,名詞,固有名詞,地域,一般,*,*,MeguroWard,メグロク,目黒区
あかねが丘,,,1,名詞,固有名詞,地域,一般,*,*,あかねが丘,アカネガオカ,アカネガオカ
あかねが岡,,,1,名詞,固有名詞,地域,一般,*,*,あかねが岡,アカネガオカ,アカネガオカ
あかねガ丘,,,1,名詞,固有名詞,地域,一般,*,*,あかねガ丘,アカネガオカ,アカネガオカ
あかねガ岡,,,1,名詞,固有名詞,地域,一般,*,*,あかねガ岡,アカネガオカ,アカネガオカ
あかねケ丘,,,1,名詞,固有名詞,地域,一般,*,*,あかねケ丘,アカネガオカ,アカネガオカ
あかねケ岡,,,1,名詞,固有名詞,地域,一般,*,*,あかねケ岡,アカネガオカ,アカネガオカ
あかねヶ丘,,,1,名詞,固有名詞,地域,一般,*,*,あかねヶ丘,アカネガオカ,アカネガオカ
あかねヶ岡,,,1,名詞,固有名詞,地域,一般,*,*,あかねヶ岡,アカネガオカ,アカネガオカ
あがたが丘,,,1,名詞,固有名詞,地域,一般,*,*,あがたが丘,アガタガオカ,アガタガオカ
あがたが岡,,,1,名詞,固有名詞,地域,一般,*,*,あがたが岡,アガタガオカ,アガタガオカ
あがたガ丘,,,1,名詞,固有名詞,地域,一般,*,*,あがたガ丘,アガタガオカ,アガタガオカ
あがたガ岡,,,1,名詞,固有名詞,地域,一般,*,*,あがたガ岡,アガタガオカ,アガタガオカ
あがたケ丘,,,1,名詞,固有名詞,地域,一般,*,*,あがたケ丘,アガタガオカ,アガタガオカ
あがたケ岡,,,1,名詞,固有名詞,地域,一般,*,*,あがたケ岡,アガタガオカ,アガタガオカ
あがたヶ丘,,,1,名詞,固有名詞,地域,一般,*,*,あがたヶ丘,アガタガオカ,アガタガオカ
あがたヶ岡,,,1,名詞,固有名詞,地域,一般,*,*,あがたヶ岡,アガタガオカ,アガタガオカ
あが野北,,,1,名詞,固有名詞,地域,一般,*,*,あが野北,アガノキタ,アガノキタ
あが野南,,,1,名詞,固有名詞,地域,一般,*,*,あが野南,アガノミナミ,アガノミナミ
あさけが丘,,,1,名詞,固有名詞,地域,一般,*,*,あさけが丘,アサがガオカ,アサがガオカ
あさけが丘,,,1,名詞,固有名詞,地域,一般,*,*,あさけが丘,アサケガオカ,アサケガオカ
あさけが岡,,,1,名詞,固有名詞,地域,一般,*,*,あさけが岡,アサがガオカ,アサがガオカ
あさけが岡,,,1,名詞,固有名詞,地域,一般,*,*,あさけが岡,アサケガオカ,アサケガオカ
あさけガ丘,,,1,名詞,固有名詞,地域,一般,*,*,あさけガ丘,アサがガオカ,アサがガオカ
あさけガ丘,,,1,名詞,固有名詞,地域,一般,*,*,あさけガ丘,アサケガオカ,アサケガオカ
あさけガ岡,,,1,名詞,固有名詞,地域,一般,*,*,あさけガ岡,アサがガオカ,アサがガオカ
あさけガ岡,,,1,名詞,固有名詞,地域,一般,*,*,あさけガ岡,アサケガオカ,アサケガオカ
あさけケ丘,,,1,名詞,固有名詞,地域,一般,*,*,あさけケ丘,アサケガオカ,アサケガオカ
あさけケ岡,,,1,名詞,固有名詞,地域,一般,*,*,あさけケ岡,アサケガオカ,アサケガオカ
あさけヶ丘,,,1,名詞,固有名詞,地域,一般,*,*,あさけヶ丘,アサケガオカ,アサケガオカ
あさけヶ岡,,,1,名詞,固有名詞,地域,一般,*,*,あさけヶ岡,アサケガオカ,アサケガオカ
あさひが丘,,,1,名詞,固有名詞,地域,一般,*,*,あさひが丘,アサヒガオカ,アサヒガオカ
あさひが岡,,,1,名詞,固有名詞,地域,一般,*,*,あさひが岡,アサヒガオカ,アサヒガオカ
あさひガ丘,,,1,名詞,固有名詞,地域,一般,*,*,あさひガ丘,アサヒガオカ,アサヒガオカ
あさひガ岡,,,1,名詞,固有名詞,地域,一般,*,*,あさひガ岡,アサヒガオカ,アサヒガオカ
あさひケ丘,,,1,名詞,固有名詞,地域,一般,*,*,あさひケ丘,アサヒガオカ,アサヒガオカ
